NUTS_ID,cloud_mean,cloud_m01,cloud_m02,cloud_m03,cloud_m04,cloud_m05,cloud_m06,cloud_m07,cloud_m08,cloud_m09,cloud_m10,cloud_m11,cloud_m12
EE0,0.7287355329220494,0.8575055599212646,0.8473277787367502,0.7818666630321078,0.665205564763811,0.537274996439616,0.5658416636288166,0.6959125027060509,0.650945837299029,0.6287958274284999,0.7827250038584073,0.8789874985814095,0.8524374986688296
EE00,0.7287355329220494,0.8575055599212646,0.8473277787367502,0.7818666630321078,0.665205564763811,0.537274996439616,0.5658416636288166,0.6959125027060509,0.650945837299029,0.6287958274284999,0.7827250038584073,0.8789874985814095,0.8524374986688296
EE001,0.728053476040562,0.867033322652181,0.8588333527247111,0.7979000012079874,0.6480000217755636,0.5402750000357628,0.527975007891655,0.6621749997138977,0.6491750031709671,0.6306750029325485,0.7974500060081482,0.8869500011205673,0.8701999932527542
EE004,0.7271079838068949,0.8600000043710073,0.863566666841507,0.774733324845632,0.6475333372751871,0.5224999971687794,0.5646124854683876,0.6967375054955482,0.6523999944329262,0.63697499781847,0.766537494957447,0.8751749992370605,0.8645249977707863
EE008,0.7272232678822345,0.8384166757265726,0.8207833369572958,0.7707333366076151,0.684383342663447,0.5501624941825867,0.596025001257658,0.7289750054478645,0.656012512743473,0.6120874881744385,0.7779000103473663,0.8700250014662743,0.8211750090122223
EE009,0.7356972181134753,0.881166676680247,0.8564333120981852,0.8023666540781657,0.6794000069300333,0.5380499958992004,0.5458000004291534,0.661874994635582,0.6396750062704086,0.6439749896526337,0.8100250065326691,0.8965749889612198,0.8730249851942062
EL,0.5140160346130906,0.6289454517942487,0.6299969671350537,0.605654543096369,0.5984818149696697,0.6371363658796657,0.4195500002665953,0.18755681728097526,0.31840908933769574,0.4478590932082046,0.4560113660991192,0.6109136336229064,0.6276772726665844
EL5,0.5378379614558071,0.6498444411489698,0.6332666642136044,0.6285166641076406,0.6107944349447886,0.6588375022013981,0.4507125013818344,0.23239999916404486,0.36489166443546617,0.4755791686475277,0.4701083339750767,0.6331583311160406,0.6459458321332932
EL51,0.5645753453071746,0.6945666670799255,0.655049999554952,0.6674166719118754,0.6502833167711893,0.669937502592802,0.47683750092983246,0.28602499701082706,0.3823874965310097,0.4945874996483326,0.476624995470047,0.650812491774559,0.6703750044107437
EL511,0.5521326370330321,0.7176333467165629,0.6475333372751871,0.6536666750907898,0.627133309841156,0.6087250038981438,0.43962500244379044,0.2727249972522259,0.35622499883174896,0.48479999601840973,0.458249993622303,0.6653249859809875,0.6939499974250793
EL514,0.5770180535813173,0.6714999874432882,0.6625666618347168,0.6811666687329611,0.6734333237012228,0.7311500012874603,0.5140499994158745,0.29932499676942825,0.4085499942302704,0.5043750032782555,0.494999997317791,0.6362999975681305,0.6468000113964081
EL52,0.5335958322199682,0.6141166587670644,0.6444166700045267,0.6197666625181834,0.5960999925931295,0.6616875007748604,0.46474999748170376,0.22536249831318855,0.37529999762773514,0.45996250584721565,0.48135000839829445,0.6255249977111816,0.6348124966025352
EL525,0.5413055532715387,0.6181333263715109,0.6415333350499471,0.6169666647911072,0.6130333344141642,0.6800999939441681,0.4667249955236912,0.23399999737739563,0.39889999479055405,0.4823250025510788,0.49195000529289246,0.6290249973535538,0.6229749917984009
EL527,0.5258861111683978,0.610099991162618,0.6473000049591064,0.6225666602452596,0.5791666507720947,0.6432750076055527,0.46277499943971634,0.21672499924898148,0.35170000046491623,0.4376000091433525,0.47075001150369644,0.6220249980688095,0.6466500014066696
EL53,0.5461611100989912,0.6648666461308798,0.6298666596412659,0.6209999918937683,0.6213000019391378,0.6924750059843063,0.4634000062942505,0.21972500160336494,0.38350000232458115,0.4943000003695488,0.4741249978542328,0.6415750086307526,0.6477999985218048
EL532,0.5461611100989912,0.6648666461308798,0.6298666596412659,0.6209999918937683,0.6213000019391378,0.6924750059843063,0.4634000062942505,0.21972500160336494,0.38350000232458115,0.4943000003695488,0.4741249978542328,0.6415750086307526,0.6477999985218048
EL54,0.4845243035815656,0.6168333490689596,0.570799986521403,0.5757333238919576,0.5506999890009562,0.5973000004887581,0.35770000517368317,0.15190000273287296,0.290474995970726,0.4500750005245209,0.4305749982595444,0.6046999990940094,0.6174999922513962
EL542,0.4845243035815656,0.6168333490689596,0.570799986521403,0.5757333238919576,0.5506999890009562,0.5973000004887581,0.35770000517368317,0.15190000273287296,0.290474995970726,0.4500750005245209,0.4305749982595444,0.6046999990940094,0.6174999922513962
EL6,0.48542972240183085,0.6038666645685832,0.6260733306407928,0.578219997882843,0.583706670999527,0.6110950022935867,0.3821549989283085,0.13374499902129172,0.2626299992203712,0.4145950026810169,0.4390950046479702,0.5842199966311454,0.6057550013065338
EL61,0.5167010430143111,0.6131000022093455,0.6480500002702078,0.5932666659355164,0.6040833393732706,0.6555375009775162,0.4298499971628189,0.1734124980866909,0.3237249981611967,0.46027500182390213,0.46285000443458557,0.607124999165535,0.6291375085711479
EL611,0.5235326397750113,0.6377999981244405,0.6409333348274231,0.6157000064849854,0.6232333381970724,0.660424992442131,0.4252999946475029,0.17432499676942825,0.31987500190734863,0.47370000183582306,0.46412500739097595,0.6257249861955643,0.6212500184774399
EL612,0.509869446253611,0.5884000062942505,0.6551666657129923,0.5708333253860474,0.584933340549469,0.6506500095129013,0.4343999996781349,0.17249999940395355,0.3275749944150448,0.4468500018119812,0.4615750014781952,0.5885250121355057,0.637024998664856
EL63,0.46422292085157507,0.6025000015894572,0.5717666745185852,0.5697333415349325,0.5709000130494436,0.5791250169277191,0.3543250039219856,0.1078999973833561,0.2172750011086464,0.3999500013887882,0.42477500438690186,0.5794249996542931,0.5929999947547913
EL631,0.46422292085157507,0.6025000015894572,0.5717666745185852,0.5697333415349325,0.5709000130494436,0.5791250169277191,0.3543250039219856,0.1078999973833561,0.2172750011086464,0.3999500013887882,0.42477500438690186,0.5794249996542931,0.5929999947547913
EL64,0.49166527204215527,0.5976333220799764,0.6569999853769938,0.5800333221753439,0.5947666565577189,0.6194249987602234,0.39377500116825104,0.13907499983906746,0.26419999822974205,0.41120000183582306,0.459025003015995,0.5786249786615372,0.605224996805191
EL645,0.49166527204215527,0.5976333220799764,0.6569999853769938,0.5800333221753439,0.5947666565577189,0.6194249987602234,0.39377500116825104,0.13907499983906746,0.26419999822974205,0.41120000183582306,0.459025003015995,0.5786249786615372,0.605224996805191
EL65,0.43785833308680183,0.5929999947547913,0.6054999927679697,0.5547999938329061,0.544700006643931,0.5458499938249588,0.30297499522566795,0.0749250017106533,0.18422500044107437,0.34127500653266907,0.385975006967783,0.5488000065088272,0.5722749978303909
EL651,0.43785833308680183,0.5929999947547913,0.6054999927679697,0.5547999938329061,0.544700006643931,0.5458499938249588,0.30297499522566795,0.0749250017106533,0.18422500044107437,0.34127500653266907,0.385975006967783,0.5488000065088272,0.5722749978303909
ES,0.5064896111593892,0.6154600002368292,0.5724180008967718,0.6610113340616226,0.505953998764356,0.5408050002157688,0.4856499978154898,0.203404499925673,0.22490750029683113,0.44772450082004067,0.5931240017712116,0.6105609993636608,0.6168554997444153
ES1,0.6642779184712304,0.7370933334032695,0.70592001080513,0.7300866683324179,0.6289199988047282,0.6795300096273422,0.6873999983072281,0.5275649979710579,0.5062550023198128,0.6148400008678436,0.668775001168251,0.762169998884201,0.7227800011634826
ES11,0.6330585666000842,0.7202333344353571,0.6768666737609439,0.7137444482909309,0.6080666648017036,0.6479583382606506,0.6447333296140034,0.45970000078280765,0.42725833505392075,0.592466672261556,0.6474000066518784,0.753933330376943,0.7043416649103165
ES112,0.6538420159162747,0.7390166719754537,0.6986833363771439,0.7357166707515717,0.6237500011920929,0.664962500333786,0.6657624989748001,0.49111250042915344,0.45906249806284904,0.6074875071644783,0.6582250073552132,0.7712249979376793,0.7311000004410744
ES114,0.5914916679677037,0.6826666593551636,0.6332333485285441,0.6698000033696493,0.5766999920209249,0.6139500141143799,0.6026749908924103,0.3968750014901161,0.36365000903606415,0.5624250024557114,0.6257500052452087,0.7193499952554703,0.6508249938488007
ES12,0.7111069462779495,0.7623833318551382,0.7495000163714091,0.7545999983946482,0.6601999998092651,0.7268875166773796,0.751400001347065,0.6293624937534332,0.6247500032186508,0.6483999937772751,0.7008374929428101,0.7745250016450882,0.750437505543232
ES120,0.7111069462779495,0.7623833318551382,0.7495000163714091,0.7545999983946482,0.6601999998092651,0.7268875166773796,0.751400001347065,0.6293624937534332,0.6247500032186508,0.6483999937772751,0.7008374929428101,0.7745250016450882,0.750437505543232
ES2,0.5493701387377871,0.6387333323558172,0.5941624964276949,0.6852708347141743,0.54846249644955,0.6037406269460917,0.5382687505334616,0.2808062485419214,0.29226562194526196,0.5018875021487474,0.6096718814224005,0.6450468739494681,0.6541249994188547
ES21,0.6300722217808167,0.7147666811943054,0.6588333249092102,0.7394333481788635,0.6081333160400391,0.7102500051259995,0.6374750062823296,0.4176499992609024,0.39684998989105225,0.5844250023365021,0.61387500166893,0.7315249890089035,0.7476499974727631
ES211,0.6300722217808167,0.7147666811943054,0.6588333249092102,0.7394333481788635,0.6081333160400391,0.7102500051259995,0.6374750062823296,0.4176499992609024,0.39684998989105225,0.5844250023365021,0.61387500166893,0.7315249890089035,0.7476499974727631
ES22,0.5861215255119734,0.6735666592915853,0.621566653251648,0.7022999922434489,0.6045999924341837,0.6280000060796738,0.578699991106987,0.3472750000655651,0.3403499945998192,0.5289500057697296,0.6141750067472458,0.6823499947786331,0.7116250097751617
ES220,0.5861215255119734,0.6735666592915853,0.621566653251648,0.7022999922434489,0.6045999924341837,0.6280000060796738,0.578699991106987,0.3472750000655651,0.3403499945998192,0.5289500057697296,0.6141750067472458,0.6823499947786331,0.7116250097751617
ES24,0.5297945604349176,0.6202555530601077,0.5788166655434502,0.6734055562151804,0.5291611105203629,0.58194583406051,0.5149958344797293,0.24692083150148392,0.26682083184520405,0.4836208348472913,0.608220840493838,0.6244166679680347,0.6289541646838188
ES241,0.5706722230340043,0.6180166701475779,0.6079500069220861,0.6894499957561493,0.59375,0.6429625004529953,0.5796249993145466,0.3283249996602535,0.3411499969661236,0.5472500063478947,0.6214500032365322,0.638824999332428,0.6393124982714653
ES242,0.4995631951735251,0.6294666628042856,0.5457666665315628,0.6571833242972692,0.47246667246023816,0.5456875078380108,0.46685000509023666,0.1956999972462654,0.21896249987185,0.44856249913573265,0.6097125075757504,0.6020749993622303,0.6023249998688698
ES243,0.5191482630972234,0.6132833262284597,0.5827333231767019,0.6735833485921224,0.5212666591008505,0.5571874938905239,0.49851249903440475,0.21673749759793282,0.2403499986976385,0.4550499990582466,0.5935000106692314,0.632350005209446,0.6452249959111214
ES3,0.4805423573901256,0.5849666694800059,0.5498666564623514,0.6573333243529002,0.4669666588306427,0.5281249955296516,0.44327499717473984,0.10825000144541264,0.16165000014007092,0.42022499442100525,0.6094249933958054,0.6255999952554703,0.6108250021934509
ES30,0.4805423573901256,0.5849666694800059,0.5498666564623514,0.6573333243529002,0.4669666588306427,0.5281249955296516,0.44327499717473984,0.10825000144541264,0.16165000014007092,0.42022499442100525,0.6094249933958054,0.6255999952554703,0.6108250021934509
ES300,0.4805423573901256,0.5849666694800059,0.5498666564623514,0.6573333243529002,0.4669666588306427,0.5281249955296516,0.44327499717473984,0.10825000144541264,0.16165000014007092,0.42022499442100525,0.6094249933958054,0.6255999952554703,0.6108250021934509
ES4,0.48268300117384905,0.6148057968720146,0.5466202920761661,0.6618884067604508,0.480456521977549,0.5208108684291011,0.4653826057910919,0.12634891368772672,0.1626130438855161,0.40403043527318083,0.5816271729443384,0.6126249996216401,0.614986956767414
ES41,0.5305599114584801,0.6771848472681912,0.5987212152192086,0.6951333356626105,0.5099727258537755,0.5748772709207102,0.5292704498225993,0.18351136486638675,0.21169772811911325,0.4454045471819964,0.586277270858938,0.6753500009124929,0.67931818081574
ES411,0.4901222256012261,0.6144000093142191,0.5785666803518931,0.6736666758855184,0.46353333195050556,0.5323999896645546,0.4650000035762787,0.10912500135600567,0.16180000454187393,0.4100999981164932,0.6244000047445297,0.6402250081300735,0.6082499995827675
ES412,0.6191347223810024,0.7612999876340231,0.6755666534105936,0.7489000161488851,0.5879999995231628,0.6722750067710876,0.6260000020265579,0.350575003772974,0.3444250002503395,0.5510750040411949,0.5965999960899353,0.7432499974966049,0.7716500014066696
ES413,0.5568739543668926,0.7041833301385244,0.6034499953190485,0.6824666659037272,0.5468499859174093,0.6068750023841858,0.5716124847531319,0.24033750221133232,0.24621249921619892,0.48096249997615814,0.5931374914944172,0.7127000018954277,0.6936999931931496
ES414,0.5573944427693883,0.7179666558901469,0.636433333158493,0.6957000096638998,0.5220333337783813,0.6022999882698059,0.5888749957084656,0.23194999992847443,0.2517249993979931,0.45677500218153,0.5857499986886978,0.6875499933958054,0.7116750031709671
ES415,0.49118680840668577,0.6322333415349325,0.5666166792313257,0.679749995470047,0.48616667091846466,0.5154500007629395,0.47974999994039536,0.11912500020116568,0.13831250369548798,0.40968750044703484,0.5915625058114529,0.6382250040769577,0.6373624987900257
ES416,0.5292749962148567,0.67139999071757,0.6117666562398275,0.7068666617075602,0.5110666652520498,0.5806000009179115,0.509799987077713,0.161099998280406,0.21747499704360962,0.4546000063419342,0.5738249942660332,0.682325005531311,0.6704749912023544
ES417,0.5154631932576498,0.6298666596412659,0.5652000109354655,0.6812333265940348,0.5016333262125651,0.5663250088691711,0.5002249926328659,0.17567500099539757,0.22452500090003014,0.45624999701976776,0.581399992108345,0.6543499976396561,0.648875005543232
ES418,0.5219881965054406,0.6920333305994669,0.6059333384037018,0.7238333423932394,0.47663335005442303,0.5788749903440475,0.524849995970726,0.13962500169873238,0.20100000128149986,0.40662500262260437,0.5677500069141388,0.6588749885559082,0.687825009226799
ES419,0.506659723766562,0.6892333428064982,0.5723333458105723,0.6918333371480306,0.4807666639486949,0.5462249889969826,0.50450000166893,0.13165000267326832,0.15867500007152557,0.3827250078320503,0.5499249920248985,0.6604250073432922,0.7116249948740005
ES42,0.4458719621050275,0.578425000111262,0.49687083686391514,0.6340749983986219,0.4635833377639453,0.49286249838769436,0.4048812510445714,0.07979062502272427,0.1307875004131347,0.37550624879077077,0.5821937508881092,0.5551499975845218,0.5563374999910593
ES421,0.45342187456683153,0.5774000038703283,0.5329833428064982,0.6224333246548971,0.4804833432038625,0.5222000032663345,0.38783749751746655,0.09898750018328428,0.13273749873042107,0.40172499418258667,0.5891124978661537,0.5304999947547913,0.5646624937653542
ES422,0.43155972390539116,0.5649888879723018,0.47690000798967147,0.6396333376566569,0.445777780479855,0.4639333287874857,0.39563333367307985,0.05465833283960819,0.11671666738887627,0.35114167133967084,0.5830083340406418,0.5488833313186964,0.5374416733781496
ES423,0.46539895781057156,0.6095499992370605,0.504683330655098,0.6434833357731501,0.4736333340406418,0.513324998319149,0.4372500069439411,0.09980000043287873,0.14746250119060278,0.3961874935775995,0.5930625014007092,0.5869999974966049,0.5793499946594238
ES425,0.4346548603692402,0.5585333307584127,0.4689333240191142,0.6218666533629099,0.46310000618298847,0.4800499975681305,0.40197499841451645,0.07677500043064356,0.13575000129640102,0.3548000007867813,0.5441750064492226,0.5595500022172928,0.5503500029444695
ES43,0.4246435760287568,0.5160250018040339,0.5028416638573011,0.6260916690031687,0.4330333297451337,0.42802500165998936,0.41069374419748783,0.06226875027641654,0.09128124918788671,0.3473000004887581,0.5677062477916479,0.5550812501460314,0.5553750041872263
ES431,0.4112763882019661,0.5052833408117294,0.511849989493688,0.6190666755040487,0.4269166688124339,0.41033750027418137,0.3820374943315983,0.04909999994561076,0.08544999919831753,0.3262124992907047,0.5499624945223331,0.5316124968230724,0.5374874994158745
ES432,0.43801076385554755,0.5267666627963384,0.4938333382209142,0.6331166625022888,0.43914999067783356,0.44571250304579735,0.4393499940633774,0.07543750060722232,0.0971124991774559,0.36838750168681145,0.5854500010609627,0.5785500034689903,0.5732625089585781
ES5,0.50642696736139,0.5791166689660815,0.5746722237931358,0.6231555557913251,0.504233333799574,0.5463083311915398,0.4767083277304967,0.25391250134756166,0.26476250092188514,0.5006125010550022,0.6088666692376137,0.5586291663348675,0.5861458281675975
ES51,0.542567014383773,0.5839500029881796,0.6190500060717264,0.6431166728337606,0.5281999955574671,0.5863624960184097,0.5440874956548214,0.3038625046610832,0.33643750101327896,0.5372374951839447,0.6077375113964081,0.5924749970436096,0.6282874941825867
ES511,0.5451291654672887,0.569100002447764,0.6149333318074545,0.6551666657129923,0.5449999968210856,0.5862250030040741,0.5561499893665314,0.3237000033259392,0.35565000027418137,0.5429999977350235,0.604750007390976,0.5816249996423721,0.606249988079071
ES513,0.5400048633002572,0.598800003528595,0.6231666803359985,0.6310666799545288,0.5113999942938486,0.5864999890327454,0.5320250019431114,0.28402500599622726,0.31722500175237656,0.5314749926328659,0.6107250154018402,0.6033249944448471,0.6503250002861023
ES52,0.4828370364072423,0.5668444434801737,0.5410333375136057,0.6141555541091495,0.4900777803526984,0.5265333304802577,0.4414999932050705,0.21383333144088587,0.20861666649580002,0.477300005654494,0.6254416654507319,0.5292833323280016,0.5594249963760376
ES521,0.4798777776045932,0.5729333360989889,0.561299999554952,0.5887333254019419,0.523666669925054,0.5116249993443489,0.427825003862381,0.22724999859929085,0.21039999648928642,0.47300000488758087,0.6113499999046326,0.5000250041484833,0.5504249930381775
ES523,0.48431666580856675,0.5637999971707662,0.5309000064929327,0.6268666684627533,0.4732833355665207,0.533987496048212,0.44833748787641525,0.20712499786168337,0.20772500149905682,0.4794500060379505,0.6324874982237816,0.5439124964177608,0.5639249980449677
ES53,0.5049166661790676,0.6062666773796082,0.5868333180745443,0.6102333267529806,0.4987666706244151,0.5255250036716461,0.44757499545812607,0.27425000444054604,0.28985000401735306,0.49729999899864197,0.5613999962806702,0.5789750069379807,0.5820249915122986
ES532,0.5049166661790676,0.6062666773796082,0.5868333180745443,0.6102333267529806,0.4987666706244151,0.5255250036716461,0.44757499545812607,0.27425000444054604,0.28985000401735306,0.49729999899864197,0.5613999962806702,0.5789750069379807,0.5820249915122986
ES6,0.42675952387914534,0.5396380963779631,0.5382619003454844,0.6140380955877758,0.46036190078372047,0.4325785700763975,0.3617178568882602,0.10688571339207037,0.1265214303774493,0.36861785820552284,0.5421285778284073,0.4984392853719848,0.5319250013147081
ES61,0.42094259287437635,0.5351555579238468,0.5348055511713028,0.6205277807182735,0.4565388858318329,0.42635416612029076,0.3553833321978649,0.09124999896933635,0.11245000176131725,0.35682916765411693,0.5371041720112165,0.49576249842842424,0.5291500017046928
ES612,0.4478465287635724,0.5117333432038625,0.5559999942779541,0.6214333375295004,0.4666666587193807,0.3969999998807907,0.391075000166893,0.20729999989271164,0.21112500876188278,0.41529999673366547,0.5616750046610832,0.49182499945163727,0.5430250018835068
ES613,0.4253861102430771,0.5641999840736389,0.5443999965985616,0.6469000081221262,0.48063331842422485,0.43857499212026596,0.36432500183582306,0.06057499907910824,0.07862500194460154,0.33695000410079956,0.5580750107765198,0.508724994957447,0.5226500108838081
ES614,0.4253406263370481,0.5771833459536234,0.5437833269437155,0.6297833373149236,0.4670500010251999,0.4568375013768673,0.3203999977558851,0.07437499891966581,0.09867499861866236,0.3489999994635582,0.528362512588501,0.5067874975502491,0.5518499985337257
ES615,0.3948666667307002,0.4728333353996277,0.5117999911308289,0.5869333247343699,0.4152333438396454,0.3848000094294548,0.35532499104738235,0.07034999784082174,0.10057500191032887,0.34187500178813934,0.5205749943852425,0.48022500425577164,0.49787500500679016
ES618,0.40687499883481193,0.5077999929587046,0.5090666711330414,0.6083333392937978,0.4425999919573466,0.4240749925374985,0.38077500462532043,0.06052499916404486,0.08702500071376562,0.3488500043749809,0.5255749970674515,0.48022499680519104,0.5076499953866005
ES62,0.4616611099077595,0.5665333271026611,0.5589999953905741,0.5750999848047892,0.48329999049504596,0.4699249938130379,0.399725005030632,0.20069999992847443,0.21095000207424164,0.439350001513958,0.5722750127315521,0.5145000070333481,0.5485749989748001
ES620,0.4616611099077595,0.5665333271026611,0.5589999953905741,0.5750999848047892,0.48329999049504596,0.4699249938130379,0.399725005030632,0.20069999992847443,0.21095000207424164,0.439350001513958,0.5722750127315521,0.5145000070333481,0.5485749989748001
FI,0.6930495934799695,0.7201153846887441,0.7436476933650482,0.6953266663429064,0.6195692306909806,0.6323800010176805,0.6169792300233474,0.6597330743303665,0.6475980758666993,0.7052592292428017,0.7561776901666935,0.7649100001041707,0.754898845920196
FI1,0.6930495934799695,0.7201153846887441,0.7436476933650482,0.6953266663429064,0.6195692306909806,0.6323800010176805,0.6169792300233474,0.6597330743303665,0.6475980758666993,0.7052592292428017,0.7561776901666935,0.7649100001041707,0.754898845920196
FI19,0.6872624427218129,0.7325888905260299,0.7466777778334088,0.7090750005510119,0.6146638914942741,0.5510291668275992,0.5759500029186407,0.658435416718324,0.6486604164044062,0.6773520819842815,0.7401020837326844,0.8412437501053015,0.7513708335657915
FI198,0.6930932318274344,0.7213749984900156,0.7423416674137115,0.694691667954127,0.6091916710138321,0.6017312593758106,0.5987125020474195,0.662543747574091,0.6340937577188015,0.6819249950349331,0.7650375030934811,0.8511125072836876,0.7543625049293041
FI199,0.6815440963125892,0.726416677236557,0.7405999998251597,0.710699995358785,0.6157500048478445,0.5348249971866608,0.5708625018596649,0.66720000654459,0.6569374948740005,0.6698999926447868,0.7276999950408936,0.8323249891400337,0.7253125011920929
FI19A,0.6771923614044985,0.7459555599424573,0.7330888840887283,0.70186667309867,0.6113555596934425,0.5214166616400083,0.5589916681249937,0.6256583333015442,0.6474999984105427,0.6777416716019312,0.7154333343108495,0.813141663869222,0.7741583287715912
FI19B,0.6933703695044473,0.7382888860172696,0.770100004143185,0.7343777749273511,0.6245444416999817,0.5238416617115339,0.5659500062465668,0.6798916657765707,0.663724993666013,0.6758333345254263,0.7397916664679844,0.8621333340803783,0.7419666647911072
FI1B,0.7028291645563312,0.7857166727383932,0.7995333274205526,0.7438333332538605,0.6258166680733362,0.5509499981999397,0.5353999957442284,0.660599984228611,0.6565500050783157,0.6527374982833862,0.756474994122982,0.8673249930143356,0.7990125045180321
FI1B1,0.7028291645563312,0.7857166727383932,0.7995333274205526,0.7438333332538605,0.6258166680733362,0.5509499981999397,0.5353999957442284,0.660599984228611,0.6565500050783157,0.6527374982833862,0.756474994122982,0.8673249930143356,0.7990125045180321
FI1C,0.7038148789710944,0.7765619045212157,0.78153810046968,0.747714278243837,0.6378857110227857,0.5611999992813383,0.561367851282869,0.6554214230605534,0.6339892851454871,0.6640107142073768,0.7696214254413333,0.8711642857108797,0.7853035692657744
FI1C1,0.6890413138187593,0.7610999941825867,0.7916499972343445,0.7401499847571055,0.6006833265225092,0.4974624998867512,0.5241374857723713,0.6688999980688095,0.6533999964594841,0.6600999906659126,0.7429874986410141,0.8629624992609024,0.7649624943733215
FI1C5,0.7040999997407198,0.7612666686375936,0.7501000066598257,0.7284333308537801,0.6438499987125397,0.6015250012278557,0.5992624908685684,0.6607749909162521,0.6248124986886978,0.6656750068068504,0.7782249972224236,0.8695375025272369,0.7657375037670135
FI1C6,0.7070499987651905,0.7636333306630453,0.7717666824658712,0.7362333138783773,0.6492666602134705,0.5750000029802322,0.5709749981760979,0.683449998497963,0.6451500058174133,0.6767500191926956,0.7741749882698059,0.8676249980926514,0.7705749869346619
FI1C7,0.7166857634567553,0.8137833376725515,0.8077500065167745,0.7803000013033549,0.6634333332379659,0.577712494879961,0.5559000037610531,0.6225749924778938,0.6181749999523163,0.6598874926567078,0.7853749990463257,0.882762499153614,0.8325750008225441
FI1D,0.6924707223096807,0.7047515145756981,0.7342530312863264,0.6810378793514137,0.6177090905380972,0.6695920471101999,0.6407244310460307,0.6607335204766555,0.6490664756433531,0.7218198845670982,0.7584096565842628,0.7225323868068781,0.7490187497301535
FI1D5,0.6733701398803128,0.7109333276748657,0.7105000019073486,0.6717999974886576,0.5882333219051361,0.5744500160217285,0.5752999931573868,0.6507500112056732,0.6310250014066696,0.6720999926328659,0.735150009393692,0.8147000074386597,0.74549999833107
FI1D7,0.6911219694096632,0.6877075749816317,0.7399954542969213,0.6588606075807052,0.6209409083380844,0.7032329568808728,0.6685568202625621,0.6690477247942578,0.6734693158756603,0.7583556811917912,0.7386738630858334,0.6436545455997641,0.7309681800278751
FI1D8,0.6945997663532143,0.7146000001165601,0.7237333390447828,0.7047111060884262,0.6199777722358704,0.6690333386262258,0.632866660753886,0.6507833277185758,0.6162000000476837,0.6803499907255173,0.7745249917109807,0.7746166686216991,0.7738000005483627
FI1D9,0.6858249995857477,0.7022416690985361,0.7277166768908501,0.6985041672984759,0.6003250020245711,0.6397249940782785,0.6148562449961901,0.6415812466293573,0.6274250000715256,0.6964874938130379,0.76588124781847,0.7541718743741512,0.7609843779355288
FI1DA,0.7043975656852126,0.7477333347002665,0.7606666485468546,0.7219666838645935,0.6410666654507319,0.5939624942839146,0.5900374948978424,0.6807374954223633,0.6433499902486801,0.6709375008940697,0.7838374897837639,0.8658249974250793,0.7526499927043915
FI1DB,0.6966798609226115,0.7321166644493738,0.7259333332379659,0.6903999944527944,0.6099083349108696,0.6421937569975853,0.6136875003576279,0.65246875397861,0.6151000000536442,0.6774124950170517,0.7882749922573566,0.8345687501132488,0.7780937552452087
FI1DC,0.7061861109816366,0.7457249959309896,0.7246833294630051,0.7228083312511444,0.6364916687210401,0.6337187550961971,0.614012498408556,0.6615312453359365,0.6241187490522861,0.6849187593907118,0.8031624965369701,0.8472937531769276,0.7757687494158745
FR,0.6868593894105399,0.7987712330469803,0.7350949778404411,0.7344680367267294,0.6778671243419385,0.6955178080968661,0.6239941776411174,0.5844849313111746,0.5383650695216166,0.6345732891804552,0.6753164382830058,0.757270205000492,0.7865893819356617
FR1,0.724936808562941,0.8480666677157084,0.7734333475430807,0.741099993387858,0.6795666615168253,0.6817499995231628,0.6165250092744827,0.6944000124931335,0.6183249950408936,0.6805500090122223,0.7137250155210495,0.8017999976873398,0.8499999940395355
FR10,0.724936808562941,0.8480666677157084,0.7734333475430807,0.741099993387858,0.6795666615168253,0.6817499995231628,0.6165250092744827,0.6944000124931335,0.6183249950408936,0.6805500090122223,0.7137250155210495,0.8017999976873398,0.8499999940395355
FR104,0.724936808562941,0.8480666677157084,0.7734333475430807,0.741099993387858,0.6795666615168253,0.6817499995231628,0.6165250092744827,0.6944000124931335,0.6183249950408936,0.6805500090122223,0.7137250155210495,0.8017999976873398,0.8499999940395355
FRB,0.7062962494376634,0.8424999992052714,0.7533466696739196,0.7296599984169007,0.6669333338737488,0.6680199950933456,0.6145200029015541,0.6309850007295609,0.5778900027275086,0.6506000012159348,0.6997899979352951,0.7965999960899353,0.8447099953889847
FRB0,0.7062962494376634,0.8424999992052714,0.7533466696739196,0.7296599984169007,0.6669333338737488,0.6680199950933456,0.6145200029015541,0.6309850007295609,0.5778900027275086,0.6506000012159348,0.6997899979352951,0.7965999960899353,0.8447099953889847
FRB01,0.7120000006010135,0.8617333372433981,0.7506666580835978,0.7223666707674662,0.678933342297872,0.691474974155426,0.6066250056028366,0.6269000098109245,0.5874500125646591,0.6462249904870987,0.6927250027656555,0.8164249956607819,0.8624750077724457
FRB02,0.7166993032313056,0.8475333253542582,0.7784666816393534,0.7514666716257731,0.6639999945958456,0.6591499894857407,0.5991000086069107,0.6565249934792519,0.5853499919176102,0.6811750084161758,0.740899994969368,0.7915499955415726,0.8451749831438065
FRB03,0.6957597239977783,0.8300333420435587,0.7305999994277954,0.7283666729927063,0.6723666588465372,0.6726000159978867,0.6345999985933304,0.5785250067710876,0.5591000020503998,0.6291999965906143,0.6914750039577484,0.802499994635582,0.8197499960660934
